Item1.Item1.Item1.Item1.Item1.Item1.Item1,Item1.Item1.Item1.Item1.Item1.Item1.Item2,Item1.Item1.Item1.Item1.Item1.Item2,Item1.Item1.Item1.Item1.Item2,Item1.Item1.Item1.Item2,Item1.Item1.Item2,Item1.Item2,Item2
162931.265408,2,16.71362,0,0,0.1749748,0.0553131103515625,0
162931.266016,2,16.71368,0,0,0.1774924,0.05340576171875,0
162931.267008,2,16.71373,0,0,0.1762336,0.0514984130859375,0
162931.268032,2,16.71378,0,0,0.1774924,0.0476837158203125,0
162931.269024,2,16.71382,0,0,0.1774924,0.0476837158203125,0
162931.270016,2,16.71387,0,0,0.1774924,0.0457763671875,0
162931.271008,2,16.71391,0,0,0.1774924,0.041961669921875,0
162931.272032,2,16.71395,0,0,0.1774924,0.041961669921875,0
162931.273024,2,16.71399,0,0,0.1749748,0.0400543212890625,0
162931.274016,2,16.71403,0,0,0.1787513,0.0362396240234375,0
162931.275008,2,16.71407,0,0,0.1774924,0.0362396240234375,0
162931.276032,2,16.7141,0,0,0.1800101,0.034332275390625,0
162931.277024,2,16.71413,0,0,0.1774924,0.034332275390625,0
162931.278016,2,16.71417,0,0,0.1774924,0.034332275390625,0
162931.279008,2,16.7142,0,0,0.1762336,0.034332275390625,0
162931.280032,2,16.71424,0,0,0.1774924,0.034332275390625,0
162931.281024,2,16.71427,0,0,0.1774924,0.0362396240234375,0
162931.282016,2,16.71431,0,0,0.1762336,0.034332275390625,0
162931.283008,2,16.71434,0,0,0.1787513,0.034332275390625,0
162931.284032,2,16.71438,0,0,0.1749748,0.034332275390625,0
162931.285024,2,16.71441,0,0,0.1762336,0.034332275390625,0
162931.286016,2,16.71444,0,0,0.1774924,0.0324249267578125,0
162931.287008,2,16.71447,0,0,0.1774924,0.030517578125,0
162931.288032,2,16.7145,0,0,0.1749748,0.0286102294921875,0
162931.289024,2,16.71453,0,0,0.1787513,0.026702880859375,0
162931.290016,2,16.71455,0,0,0.1787513,0.0247955322265625,0
162931.291008,2,16.71458,0,0,0.1774924,0.0247955322265625,0
162931.292032,2,16.7146,0,0,0.1787513,0.02288818359375,0
162931.293024,2,16.71462,0,0,0.1749748,0.0209808349609375,0
162931.294016,2,16.71465,0,0,0.1800101,0.02288818359375,0
162931.295008,2,16.71467,0,0,0.1749748,0.02288818359375,0
162931.296032,2,16.71469,0,0,0.1749748,0.0209808349609375,0
162931.297024,2,16.71471,0,0,0.1762336,0.0209808349609375,0
162931.298016,2,16.71473,0,0,0.1762336,0.0171661376953125,0
162931.298752,2,16.71473,0,0,0.1762336,0.0171661376953125,0
162931.299008,2,16.71474,0,0,0.1800101,0.0152587890625,0
162931.300032,2,16.71476,0,0,0.1762336,0.0133514404296875,0
162931.301024,2,16.71477,0,0,0.1749748,0.011444091796875,0
162931.302016,2,16.71478,0,0,0.1787513,0.00762939453125,0
162931.303008,2,16.71478,0,0,0.1749748,0.0057220458984375,0
162931.304032,2,16.71478,0,0,0.1749748,0.0019073486328125,0
162931.305024,2,16.71478,0,0,0.1774924,0,0
162931.306016,2,16.71478,0,0,0.1762336,-0.0057220458984375,0
162931.307008,2,16.71477,0,0,0.1762336,-0.011444091796875,0
162931.308032,2,16.71475,0,0,0.1774924,-0.0133514404296875,0
162931.309024,2,16.71473,0,0,0.1762336,-0.019073486328125,0
162931.310016,2,16.71471,0,0,0.1774924,-0.0247955322265625,0
162931.311008,2,16.71468,0,0,0.1774924,-0.026702880859375,0
162931.312032,2,16.71465,0,0,0.1774924,-0.0324249267578125,0
162931.313024,2,16.71461,0,0,0.1774924,-0.034332275390625,0
162931.314016,2,16.71458,0,0,0.1774924,-0.0362396240234375,0
162931.315008,2,16.71454,0,0,0.1800101,-0.0400543212890625,0
162931.316032,2,16.7145,0,0,0.1774924,-0.0400543212890625,0
162931.317024,2,16.71446,0,0,0.1787513,-0.0400543212890625,0
162931.318016,2,16.71442,0,0,0.1800101,-0.03814697265625,0
162931.319008,2,16.71438,0,0,0.1774924,-0.0362396240234375,0
162931.320032,2,16.71435,0,0,0.1787513,-0.0324249267578125,0
162931.321024,2,16.71432,0,0,0.1762336,-0.030517578125,0
162931.322016,2,16.7143,0,0,0.1749748,-0.0247955322265625,0
162931.323008,2,16.71427,0,0,0.1787513,-0.02288818359375,0
162931.324032,2,16.71425,0,0,0.1787513,-0.0209808349609375,0
162931.325024,2,16.71424,0,0,0.1800101,-0.0171661376953125,0
162931.326016,2,16.71422,0,0,0.1762336,-0.0133514404296875,0
162931.327008,2,16.71421,0,0,0.1749748,-0.0095367431640625,0
162931.328032,2,16.71421,0,0,0.1749748,-0.003814697265625,0
162931.329024,2,16.7142,0,0,0.1762336,-0.003814697265625,0
162931.330016,2,16.7142,0,0,0.1762336,-0.003814697265625,0
162931.331008,2,16.7142,0,0,0.1762336,-0.0019073486328125,0
162931.332032,2,16.7142,0,0,0.1774924,-0.003814697265625,0
162931.332064,2,16.7142,0,0,0.1774924,-0.003814697265625,0
162931.333024,2,16.71419,0,0,0.1762336,-0.0057220458984375,0
162931.334016,2,16.71418,0,0,0.1762336,-0.0057220458984375,0
162931.335008,2,16.71418,0,0,0.1774924,-0.0057220458984375,0
162931.336032,2,16.71417,0,0,0.1787513,-0.0095367431640625,0
162931.337024,2,16.71416,0,0,0.1762336,-0.0095367431640625,0
162931.338016,2,16.71415,0,0,0.1787513,-0.0095367431640625,0
162931.339008,2,16.71414,0,0,0.1762336,-0.011444091796875,0
162931.340032,2,16.71413,0,0,0.1749748,-0.011444091796875,0
162931.341024,2,16.71412,0,0,0.1787513,-0.011444091796875,0
162931.342016,2,16.7141,0,0,0.1749748,-0.0133514404296875,0
162931.343008,2,16.71409,0,0,0.1749748,-0.0133514404296875,0
162931.344032,2,16.71407,0,0,0.1787513,-0.0171661376953125,0
162931.345024,2,16.71405,0,0,0.1787513,-0.019073486328125,0
162931.346016,2,16.71403,0,0,0.1762336,-0.0209808349609375,0
162931.347008,2,16.71401,0,0,0.1787513,-0.0209808349609375,0
162931.348032,2,16.71399,0,0,0.1774924,-0.02288818359375,0
162931.349024,2,16.71396,0,0,0.1774924,-0.02288818359375,0
162931.350016,2,16.71394,0,0,0.1812689,-0.0209808349609375,0
162931.351008,2,16.71392,0,0,0.1787513,-0.019073486328125,0
162931.352032,2,16.71391,0,0,0.1774924,-0.0152587890625,0
162931.353024,2,16.7139,0,0,0.173716,-0.0133514404296875,0
162931.354016,2,16.71389,0,0,0.1749748,-0.0095367431640625,0
162931.355008,2,16.71388,0,0,0.1774924,-0.0095367431640625,0
162931.356032,2,16.71387,0,0,0.1774924,-0.00762939453125,0
162931.357024,2,16.71386,0,0,0.1787513,-0.00762939453125,0
162931.358016,2,16.71385,0,0,0.1787513,-0.00762939453125,0
162931.359008,2,16.71385,0,0,0.1774924,-0.003814697265625,0
162931.360032,2,16.71385,0,0,0.1762336,-0.003814697265625,0
162931.361024,2,16.71385,0,0,0.1787513,0,0
162931.362016,2,16.71385,0,0,0.1774924,0.0019073486328125,0
162931.363008,2,16.71385,0,0,0.1774924,0.003814697265625,0
162931.364032,2,16.71386,0,0,0.1774924,0.00762939453125,0
162931.365024,2,16.71387,0,0,0.1787513,0.0095367431640625,0
162931.365408,2,16.71387,0,0,0.1787513,0.0095367431640625,0
162931.366016,2,16.71388,0,0,0.1774924,0.011444091796875,0
162931.367008,2,16.7139,0,0,0.1749748,0.0171661376953125,0
162931.368032,2,16.71391,0,0,0.1787513,0.0171661376953125,0
162931.369024,2,16.71394,0,0,0.1774924,0.0209808349609375,0
162931.370016,2,16.71396,0,0,0.1762336,0.0247955322265625,0
162931.371008,2,16.71399,0,0,0.1787513,0.0247955322265625,0
162931.372032,2,16.71401,0,0,0.173716,0.026702880859375,0
162931.373024,2,16.71404,0,0,0.1774924,0.0286102294921875,0
162931.374016,2,16.71407,0,0,0.1774924,0.0286102294921875,0
162931.375008,2,16.7141,0,0,0.1774924,0.0286102294921875,0
162931.376032,2,16.71413,0,0,0.1774924,0.0286102294921875,0
162931.377024,2,16.71416,0,0,0.1762336,0.030517578125,0
162931.378016,2,16.71419,0,0,0.1762336,0.0286102294921875,0
162931.379008,2,16.71421,0,0,0.1774924,0.0286102294921875,0
162931.380032,2,16.71424,0,0,0.1762336,0.0286102294921875,0
162931.381024,2,16.71427,0,0,0.1749748,0.026702880859375,0
162931.382016,2,16.71429,0,0,0.1787513,0.0247955322265625,0
162931.383008,2,16.71432,0,0,0.1762336,0.02288818359375,0
162931.384032,2,16.71434,0,0,0.1774924,0.019073486328125,0
162931.385024,2,16.71436,0,0,0.1749748,0.019073486328125,0
162931.386016,2,16.71437,0,0,0.1762336,0.0152587890625,0
162931.387008,2,16.71438,0,0,0.1762336,0.011444091796875,0
162931.388032,2,16.71439,0,0,0.1762336,0.00762939453125,0
162931.389024,2,16.71439,0,0,0.1774924,0.003814697265625,0
162931.390016,2,16.71439,0,0,0.1762336,-0.0019073486328125,0
162931.391008,2,16.71439,0,0,0.1774924,-0.003814697265625,0
162931.392032,2,16.71438,0,0,0.1749748,-0.0095367431640625,0
162931.393024,2,16.71437,0,0,0.1800101,-0.0133514404296875,0
162931.394016,2,16.71435,0,0,0.1749748,-0.0171661376953125,0
162931.395008,2,16.71433,0,0,0.1774924,-0.0209808349609375,0
162931.396032,2,16.7143,0,0,0.1774924,-0.0247955322265625,0
162931.397024,2,16.71428,0,0,0.1774924,-0.026702880859375,0
162931.398016,2,16.71424,0,0,0.1762336,-0.030517578125,0
162931.398752,2,16.71424,0,0,0.1762336,-0.030517578125,0
162931.399008,2,16.71421,0,0,0.1762336,-0.034332275390625,0
162931.400032,2,16.71418,0,0,0.1774924,-0.034332275390625,0
162931.401024,2,16.71414,0,0,0.1812689,-0.0400543212890625,0
162931.402016,2,16.7141,0,0,0.1749748,-0.03814697265625,0
162931.403008,2,16.71406,0,0,0.1762336,-0.0400543212890625,0
162931.404032,2,16.71402,0,0,0.1762336,-0.041961669921875,0
162931.405024,2,16.71397,0,0,0.1762336,-0.0438690185546875,0
162931.406016,2,16.71393,0,0,0.1774924,-0.0438690185546875,0
162931.407008,2,16.71388,0,0,0.1749748,-0.0476837158203125,0
162931.408032,2,16.71383,0,0,0.1749748,-0.049591064453125,0
162931.409024,2,16.71378,0,0,0.1762336,-0.05340576171875,0
162931.410016,2,16.71372,0,0,0.1762336,-0.0553131103515625,0
162931.411008,2,16.71366,0,0,0.1774924,-0.06103515625,0
162931.412032,2,16.7136,0,0,0.1749748,-0.064849853515625,0
162931.413024,2,16.71353,0,0,0.1774924,-0.0705718994140625,0
162931.414016,2,16.71345,0,0,0.1762336,-0.072479248046875,0
162931.415008,2,16.71338,0,0,0.1762336,-0.0762939453125,0
162931.416032,2,16.71329,0,0,0.1774924,-0.0820159912109375,0
162931.417024,2,16.71321,0,0,0.1800101,-0.08392333984375,0
162931.418016,2,16.71313,0,0,0.1787513,-0.0858306884765625,0
162931.419008,2,16.71304,0,0,0.1774924,-0.087738037109375,0
162931.420032,2,16.71295,0,0,0.1774924,-0.0858306884765625,0
162931.421024,2,16.71287,0,0,0.1774924,-0.08392333984375,0
162931.422016,2,16.71278,0,0,0.1762336,-0.08392333984375,0
162931.423008,2,16.7127,0,0,0.1787513,-0.0820159912109375,0
162931.424032,2,16.71262,0,0,0.173716,-0.080108642578125,0
162931.425024,2,16.71254,0,0,0.1774924,-0.0782012939453125,0
162931.426016,2,16.71247,0,0,0.1787513,-0.0782012939453125,0
162931.427008,2,16.71239,0,0,0.1762336,-0.0762939453125,0
162931.428032,2,16.71231,0,0,0.1762336,-0.0743865966796875,0
162931.429024,2,16.71224,0,0,0.1787513,-0.072479248046875,0
162931.430016,2,16.71217,0,0,0.1787513,-0.0705718994140625,0
162931.431008,2,16.7121,0,0,0.1787513,-0.0667572021484375,0
162931.432032,2,16.71204,0,0,0.1749748,-0.064849853515625,0
162931.432064,2,16.71204,0,0,0.1749748,-0.064849853515625,0
162931.433024,2,16.71198,0,0,0.1749748,-0.06103515625,0
162931.434016,2,16.71192,0,0,0.1787513,-0.057220458984375,0
162931.435008,2,16.71187,0,0,0.1800101,-0.0553131103515625,0
162931.436032,2,16.71181,0,0,0.1774924,-0.0514984130859375,0
162931.437024,2,16.71177,0,0,0.1762336,-0.0457763671875,0
162931.438016,2,16.71173,0,0,0.1787513,-0.041961669921875,0
162931.439008,2,16.71169,0,0,0.1774924,-0.03814697265625,0
162931.440032,2,16.71166,0,0,0.1762336,-0.0324249267578125,0
162931.441024,2,16.71163,0,0,0.1774924,-0.026702880859375,0
162931.442016,2,16.71161,0,0,0.1774924,-0.02288818359375,0
162931.443008,2,16.71159,0,0,0.1787513,-0.019073486328125,0
162931.444032,2,16.71157,0,0,0.1762336,-0.0133514404296875,0
162931.445024,2,16.71157,0,0,0.1774924,-0.00762939453125,0
162931.446016,2,16.71156,0,0,0.1787513,-0.003814697265625,0
162931.447008,2,16.71157,0,0,0.1774924,0.0019073486328125,0
162931.448032,2,16.71157,0,0,0.1774924,0.0057220458984375,0
162931.449024,2,16.71158,0,0,0.1762336,0.011444091796875,0
162931.450016,2,16.7116,0,0,0.1749748,0.0171661376953125,0
162931.451008,2,16.71162,0,0,0.1749748,0.019073486328125,0
162931.452032,2,16.71164,0,0,0.1749748,0.02288818359375,0
162931.453024,2,16.71166,0,0,0.1774924,0.0209808349609375,0
162931.454016,2,16.71169,0,0,0.1787513,0.02288818359375,0
162931.455008,2,16.71171,0,0,0.1774924,0.02288818359375,0
162931.456032,2,16.71173,0,0,0.1762336,0.02288818359375,0
162931.457024,2,16.71176,0,0,0.1762336,0.0247955322265625,0
162931.458016,2,16.71178,0,0,0.1762336,0.0247955322265625,0
162931.459008,2,16.71181,0,0,0.1800101,0.0247955322265625,0
162931.460032,2,16.71183,0,0,0.1800101,0.0247955322265625,0
162931.461024,2,16.71186,0,0,0.1762336,0.0286102294921875,0
162931.462016,2,16.71189,0,0,0.1774924,0.0286102294921875,0
162931.463008,2,16.71192,0,0,0.1800101,0.0324249267578125,0
162931.464032,2,16.71196,0,0,0.1774924,0.0362396240234375,0
162931.465024,2,16.712,0,0,0.1774924,0.0400543212890625,0
162931.465408,2,16.712,0,0,0.1774924,0.0400543212890625,0
162931.466016,2,16.71204,0,0,0.1762336,0.0438690185546875,0
162931.467008,2,16.71209,0,0,0.173716,0.0457763671875,0
162931.468032,2,16.71213,0,0,0.1762336,0.0476837158203125,0
162931.469024,2,16.71218,0,0,0.1787513,0.049591064453125,0
162931.470016,2,16.71223,0,0,0.1774924,0.049591064453125,0
162931.471008,2,16.71228,0,0,0.1774924,0.049591064453125,0
162931.472032,2,16.71233,0,0,0.1787513,0.0514984130859375,0
162931.473024,2,16.71239,0,0,0.1762336,0.0514984130859375,0
162931.474016,2,16.71244,0,0,0.1800101,0.0553131103515625,0
162931.475008,2,16.7125,0,0,0.1774924,0.0553131103515625,0
162931.476032,2,16.71255,0,0,0.1749748,0.0591278076171875,0
162931.477024,2,16.71261,0,0,0.1749748,0.0591278076171875,0
162931.478016,2,16.71268,0,0,0.1774924,0.06103515625,0
162931.479008,2,16.71274,0,0,0.1787513,0.06103515625,0
162931.480032,2,16.7128,0,0,0.1762336,0.0591278076171875,0
162931.481024,2,16.71286,0,0,0.1762336,0.06103515625,0
162931.482016,2,16.71292,0,0,0.173716,0.0591278076171875,0
162931.483008,2,16.71297,0,0,0.1774924,0.057220458984375,0
162931.484032,2,16.71303,0,0,0.1762336,0.0553131103515625,0
162931.485024,2,16.71308,0,0,0.173716,0.049591064453125,0
162931.486016,2,16.71313,0,0,0.1787513,0.0476837158203125,0
162931.487008,2,16.71317,0,0,0.1774924,0.041961669921875,0
162931.488032,2,16.71321,0,0,0.1787513,0.03814697265625,0
162931.489024,2,16.71324,0,0,0.1787513,0.034332275390625,0
162931.490016,2,16.71327,0,0,0.1762336,0.034332275390625,0
162931.491008,2,16.7133,0,0,0.1774924,0.030517578125,0
162931.492032,2,16.71334,0,0,0.1762336,0.030517578125,0
162931.493024,2,16.71336,0,0,0.1774924,0.026702880859375,0
162931.494016,2,16.71339,0,0,0.1774924,0.026702880859375,0
162931.495008,2,16.71341,0,0,0.1762336,0.02288818359375,0
162931.496032,2,16.71343,0,0,0.1762336,0.02288818359375,0
162931.497024,2,16.71345,0,0,0.1774924,0.019073486328125,0
162931.498016,2,16.71347,0,0,0.1787513,0.019073486328125,0
162931.49872,2,16.71347,0,0,0.1787513,0.019073486328125,0
162931.499008,2,16.71349,0,0,0.1774924,0.0152587890625,0
162931.500032,2,16.7135,0,0,0.1749748,0.0152587890625,0
162931.501024,2,16.71352,0,0,0.1787513,0.0133514404296875,0
162931.502016,2,16.71353,0,0,0.1749748,0.0133514404296875,0
162931.503008,2,16.71354,0,0,0.1762336,0.0095367431640625,0
162931.504032,2,16.71355,0,0,0.1774924,0.00762939453125,0
162931.505024,2,16.71355,0,0,0.1762336,0.0057220458984375,0
162931.506016,2,16.71355,0,0,0.1749748,0.0019073486328125,0
162931.507008,2,16.71355,0,0,0.1787513,0,0
162931.508032,2,16.71355,0,0,0.1787513,-0.003814697265625,0
162931.509024,2,16.71354,0,0,0.1774924,-0.0057220458984375,0
162931.510016,2,16.71354,0,0,0.1774924,-0.00762939453125,0
162931.511008,2,16.71353,0,0,0.1774924,-0.00762939453125,0
162931.512032,2,16.71352,0,0,0.1749748,-0.0095367431640625,0
162931.513024,2,16.71351,0,0,0.1787513,-0.0095367431640625,0
162931.514016,2,16.7135,0,0,0.1749748,-0.011444091796875,0
162931.515008,2,16.71349,0,0,0.1787513,-0.011444091796875,0
162931.516032,2,16.71347,0,0,0.1749748,-0.0152587890625,0
162931.517024,2,16.71346,0,0,0.173716,-0.0152587890625,0
162931.518016,2,16.71344,0,0,0.1762336,-0.0171661376953125,0
162931.519008,2,16.71342,0,0,0.173716,-0.02288818359375,0
162931.520032,2,16.71339,0,0,0.1774924,-0.026702880859375,0
162931.521024,2,16.71336,0,0,0.1762336,-0.034332275390625,0
162931.522016,2,16.71332,0,0,0.1774924,-0.03814697265625,0
162931.523008,2,16.71327,0,0,0.1762336,-0.0438690185546875,0
162931.524032,2,16.71322,0,0,0.1749748,-0.049591064453125,0
162931.525024,2,16.71317,0,0,0.1787513,-0.05340576171875,0
162931.526016,2,16.71311,0,0,0.1762336,-0.0591278076171875,0
162931.527008,2,16.71305,0,0,0.1774924,-0.0629425048828125,0
162931.528032,2,16.71298,0,0,0.1749748,-0.0667572021484375,0
162931.529024,2,16.71291,0,0,0.1787513,-0.072479248046875,0
162931.530016,2,16.71284,0,0,0.1787513,-0.0743865966796875,0
162931.531008,2,16.71276,0,0,0.1749748,-0.0762939453125,0
162931.532032,2,16.71268,0,0,0.1749748,-0.0782012939453125,0
162931.532064,2,16.71268,0,0,0.1749748,-0.0782012939453125,0
162931.533024,2,16.7126,0,0,0.1749748,-0.0820159912109375,0
162931.534016,2,16.71251,0,0,0.1774924,-0.0858306884765625,0
162931.535008,2,16.71242,0,0,0.1762336,-0.0896453857421875,0
162931.536032,2,16.71233,0,0,0.1774924,-0.091552734375,0
162931.537024,2,16.71224,0,0,0.1774924,-0.095367431640625,0
162931.538016,2,16.71214,0,0,0.1774924,-0.09918212890625,0
162931.539008,2,16.71204,0,0,0.1774924,-0.09918212890625,0
162931.540032,2,16.71194,0,0,0.1762336,-0.101089477539063,0
162931.541024,2,16.71184,0,0,0.1774924,-0.101089477539063,0
162931.542016,2,16.71173,0,0,0.1762336,-0.101089477539063,0
162931.543008,2,16.71163,0,0,0.1774924,-0.102996826171875,0
162931.544032,2,16.71153,0,0,0.1762336,-0.101089477539063,0
162931.545024,2,16.71143,0,0,0.1787513,-0.101089477539063,0
162931.546016,2,16.71133,0,0,0.1762336,-0.101089477539063,0
162931.547008,2,16.71123,0,0,0.1787513,-0.09918212890625,0
162931.548032,2,16.71113,0,0,0.1787513,-0.0972747802734375,0
162931.549024,2,16.71104,0,0,0.1787513,-0.0934600830078125,0
162931.550016,2,16.71095,0,0,0.1774924,-0.0896453857421875,0
162931.551008,2,16.71086,0,0,0.1787513,-0.0858306884765625,0
162931.552032,2,16.71078,0,0,0.1762336,-0.0782012939453125,0
162931.553024,2,16.71071,0,0,0.1787513,-0.0743865966796875,0
162931.554016,2,16.71065,0,0,0.1787513,-0.064849853515625,0
162931.555008,2,16.71058,0,0,0.173716,-0.06103515625,0
162931.556032,2,16.71053,0,0,0.1762336,-0.05340576171875,0
162931.557024,2,16.71048,0,0,0.173716,-0.049591064453125,0
162931.558016,2,16.71044,0,0,0.1762336,-0.0457763671875,0
162931.559008,2,16.71039,0,0,0.1774924,-0.0438690185546875,0
162931.560032,2,16.71035,0,0,0.1800101,-0.041961669921875,0
162931.561024,2,16.71031,0,0,0.1762336,-0.0400543212890625,0
162931.562016,2,16.71028,0,0,0.1749748,-0.034332275390625,0
162931.563008,2,16.71024,0,0,0.1774924,-0.0324249267578125,0
162931.564032,2,16.71021,0,0,0.1774924,-0.030517578125,0
162931.565024,2,16.71018,0,0,0.1762336,-0.0286102294921875,0
162931.565408,2,16.71018,0,0,0.1762336,-0.0286102294921875,0
162931.566016,2,16.71016,0,0,0.1749748,-0.026702880859375,0
162931.567008,2,16.71013,0,0,0.1787513,-0.0247955322265625,0
162931.568032,2,16.71011,0,0,0.1787513,-0.0209808349609375,0
162931.569024,2,16.71009,0,0,0.1774924,-0.0209808349609375,0
162931.570016,2,16.71007,0,0,0.1774924,-0.0171661376953125,0
162931.571008,2,16.71006,0,0,0.1762336,-0.0133514404296875,0
162931.572032,2,16.71005,0,0,0.1762336,-0.0095367431640625,0
162931.573024,2,16.71004,0,0,0.1774924,-0.00762939453125,0
162931.574016,2,16.71004,0,0,0.1774924,-0.0057220458984375,0
162931.575008,2,16.71004,0,0,0.1774924,-0.0019073486328125,0
162931.576032,2,16.71004,0,0,0.1774924,0,0
162931.577024,2,16.71004,0,0,0.1749748,0.003814697265625,0
162931.578016,2,16.71004,0,0,0.1762336,0.0057220458984375,0
162931.579008,2,16.71005,0,0,0.1774924,0.00762939453125,0
162931.580032,2,16.71006,0,0,0.1749748,0.0095367431640625,0
162931.581024,2,16.71007,0,0,0.1762336,0.0095367431640625,0
162931.582016,2,16.71008,0,0,0.173716,0.0095367431640625,0
162931.583008,2,16.71009,0,0,0.1774924,0.00762939453125,0
162931.584032,2,16.7101,0,0,0.1774924,0.00762939453125,0
162931.585024,2,16.7101,0,0,0.1787513,0.003814697265625,0
162931.586016,2,16.7101,0,0,0.1774924,0.003814697265625,0
162931.587008,2,16.71011,0,0,0.1774924,0.003814697265625,0
162931.588032,2,16.71011,0,0,0.1774924,0.0057220458984375,0
162931.589024,2,16.71012,0,0,0.1762336,0.0057220458984375,0
162931.590016,2,16.71012,0,0,0.1774924,0.0057220458984375,0
162931.591008,2,16.71013,0,0,0.1774924,0.00762939453125,0
162931.592032,2,16.71014,0,0,0.1749748,0.00762939453125,0
162931.593024,2,16.71015,0,0,0.1774924,0.0095367431640625,0
162931.594016,2,16.71016,0,0,0.1774924,0.0095367431640625,0
162931.595008,2,16.71017,0,0,0.1762336,0.0095367431640625,0
162931.596032,2,16.71018,0,0,0.1800101,0.0095367431640625,0
162931.597024,2,16.71019,0,0,0.1774924,0.011444091796875,0
162931.598016,2,16.7102,0,0,0.1774924,0.0133514404296875,0
162931.59872,2,16.7102,0,0,0.1774924,0.0133514404296875,0
162931.599008,2,16.71022,0,0,0.1774924,0.0152587890625,0
162931.600032,2,16.71024,0,0,0.1800101,0.019073486328125,0
162931.601024,2,16.71026,0,0,0.1800101,0.02288818359375,0
162931.602016,2,16.71029,0,0,0.1787513,0.026702880859375,0
162931.603008,2,16.71032,0,0,0.1774924,0.034332275390625,0
162931.604032,2,16.71036,0,0,0.1800101,0.041961669921875,0
162931.605024,2,16.71041,0,0,0.1774924,0.0476837158203125,0
162931.606016,2,16.71047,0,0,0.1762336,0.057220458984375,0
162931.607008,2,16.71053,0,0,0.1749748,0.0629425048828125,0
162931.608032,2,16.7106,0,0,0.1762336,0.06866455078125,0
162931.609024,2,16.71067,0,0,0.1762336,0.0743865966796875,0
162931.610016,2,16.71075,0,0,0.1749748,0.0762939453125,0
162931.611008,2,16.71083,0,0,0.1787513,0.0782012939453125,0
162931.612032,2,16.71091,0,0,0.1749748,0.0820159912109375,0
162931.613024,2,16.71099,0,0,0.1787513,0.080108642578125,0
162931.614016,2,16.71107,0,0,0.1800101,0.08392333984375,0
162931.615008,2,16.71116,0,0,0.1774924,0.08392333984375,0
162931.616032,2,16.71125,0,0,0.1774924,0.087738037109375,0
162931.617024,2,16.71134,0,0,0.1762336,0.091552734375,0
162931.618016,2,16.71143,0,0,0.1800101,0.091552734375,0
162931.619008,2,16.71153,0,0,0.1762336,0.0972747802734375,0
162931.620032,2,16.71162,0,0,0.1774924,0.0972747802734375,0
162931.621024,2,16.71173,0,0,0.1749748,0.101089477539063,0
162931.622016,2,16.71183,0,0,0.1774924,0.101089477539063,0
162931.623008,2,16.71193,0,0,0.1762336,0.102996826171875,0
162931.624032,2,16.71203,0,0,0.1787513,0.102996826171875,0
162931.625024,2,16.71214,0,0,0.1800101,0.104904174804688,0
162931.626016,2,16.71224,0,0,0.1749748,0.104904174804688,0
162931.627008,2,16.71235,0,0,0.1787513,0.104904174804688,0
162931.628032,2,16.71245,0,0,0.1787513,0.1068115234375,0
162931.629024,2,16.71256,0,0,0.1762336,0.108718872070313,0
162931.630016,2,16.71267,0,0,0.1800101,0.110626220703125,0
162931.631008,2,16.71279,0,0,0.1787513,0.112533569335938,0
162931.632032,2,16.7129,0,0,0.1774924,0.11444091796875,0
162931.632064,2,16.7129,0,0,0.1774924,0.11444091796875,0
162931.633024,2,16.71302,0,0,0.1774924,0.116348266601563,0
162931.634016,2,16.71314,0,0,0.1762336,0.120162963867188,0
162931.635008,2,16.71326,0,0,0.1749748,0.1220703125,0
162931.636032,2,16.71338,0,0,0.1749748,0.123977661132813,0
162931.637024,2,16.7135,0,0,0.1787513,0.1220703125,0
162931.638016,2,16.71362,0,0,0.1774924,0.120162963867188,0
162931.639008,2,16.71374,0,0,0.1762336,0.118255615234375,0
162931.640032,2,16.71386,0,0,0.1774924,0.118255615234375,0
162931.641024,2,16.71398,0,0,0.1787513,0.11444091796875,0
162931.642016,2,16.71409,0,0,0.1800101,0.11444091796875,0
162931.643008,2,16.7142,0,0,0.1762336,0.112533569335938,0
162931.644032,2,16.71432,0,0,0.1762336,0.11444091796875,0
162931.645024,2,16.71443,0,0,0.1762336,0.112533569335938,0
162931.646016,2,16.71454,0,0,0.1762336,0.110626220703125,0
162931.647008,2,16.71465,0,0,0.1774924,0.108718872070313,0
162931.648032,2,16.71475,0,0,0.1762336,0.104904174804688,0
162931.649024,2,16.71486,0,0,0.1762336,0.101089477539063,0
162931.650016,2,16.71495,0,0,0.1762336,0.0972747802734375,0
162931.651008,2,16.71505,0,0,0.1774924,0.0934600830078125,0
162931.652032,2,16.71514,0,0,0.1787513,0.0896453857421875,0
162931.653024,2,16.71522,0,0,0.1774924,0.08392333984375,0
162931.654016,2,16.7153,0,0,0.1762336,0.080108642578125,0
162931.655008,2,16.71538,0,0,0.1749748,0.0782012939453125,0
162931.656032,2,16.71545,0,0,0.1762336,0.072479248046875,0
162931.657024,2,16.71552,0,0,0.1774924,0.0667572021484375,0
162931.658016,2,16.71558,0,0,0.1749748,0.0591278076171875,0
162931.659008,2,16.71563,0,0,0.1762336,0.0553131103515625,0
162931.660032,2,16.71568,0,0,0.1762336,0.0476837158203125,0
162931.661024,2,16.71572,0,0,0.1774924,0.0400543212890625,0
162931.662016,2,16.71575,0,0,0.1762336,0.0324249267578125,0
162931.663008,2,16.71578,0,0,0.1749748,0.026702880859375,0
