Item1.Item1.Item1.Item1,Item1.Item1.Item1.Item2,Item1.Item1.Item2,Item1.Item2,Item2
4253896.781024,3,121.0728,3.841893,132.034301757813
4253896.782016,3,121.2055,3.849446,132.682800292969
4253896.783008,3,121.3388,3.862034,133.285522460938
4253896.784032,3,121.4727,3.870846,133.872985839844
4253896.785024,3,121.6071,3.882175,134.422302246094
4253896.786016,3,121.7421,3.893505,134.956359863281
4253896.787008,3,121.8775,3.902316,135.467529296875
4253896.788032,3,122.0135,3.911128,135.932922363281
4253896.789024,3,122.1499,3.924975,136.390686035156
4253896.790016,3,122.2867,3.935045,136.817932128906
4253896.791008,3,122.4239,3.946375,137.214660644531
4253896.792032,3,122.5615,3.952669,137.596130371094
4253896.793024,3,122.6994,3.965257,137.954711914063
4253896.794016,3,122.8377,3.97281,138.282775878906
4253896.795008,3,122.9763,3.986657,138.587951660156
4253896.796032,3,123.1152,3.999245,138.877868652344
4253896.797024,3,123.2543,4.006798,139.137268066406
4253896.797664,3,123.3937,4.006798,139.389038085938
4253896.798016,3,123.3937,4.019386,139.389038085938
4253896.799008,3,123.5333,4.023162,139.602661132813
4253896.800032,3,123.6731,4.03575,139.816284179688
4253896.801024,3,123.8131,4.045821,139.991760253906
4253896.802016,3,123.9533,4.055891,140.151977539063
4253896.803008,3,124.0936,4.067221,140.304565429688
4253896.804032,3,124.234,4.077291,140.419006347656
4253896.805024,3,124.3745,4.089879,140.525817871094
4253896.806016,3,124.5151,4.094914,140.609741210938
4253896.807008,3,124.6558,4.106244,140.68603515625
4253896.808032,3,124.7966,4.12009,140.731811523438
4253896.809024,3,124.9373,4.125126,140.769958496094
4253896.810016,3,125.0781,4.14149,140.792846679688
4253896.811008,3,125.2189,4.154078,140.792846679688
4253896.812032,3,125.3597,4.160373,140.777587890625
4253896.813024,3,125.5005,4.172961,140.762329101563
4253896.814016,3,125.6412,4.181772,140.731811523438
4253896.815008,3,125.7819,4.194361,140.68603515625
4253896.816032,3,125.9225,4.201913,140.625
4253896.817024,3,126.0631,4.213243,140.56396484375
4253896.818016,3,126.2035,4.225831,140.480041503906
4253896.819008,3,126.3439,4.233384,140.403747558594
4253896.820032,3,126.4842,4.247231,140.304565429688
4253896.821024,3,126.6245,4.257301,140.205383300781
4253896.822016,3,126.7645,4.263595,140.090942382813
4253896.823008,3,126.9045,4.278701,139.984130859375
4253896.824032,3,127.0444,4.287513,139.854431152344
4253896.825024,3,127.1841,4.298842,139.724731445313
4253896.826016,3,127.3237,4.310171,139.595031738281
4253896.827008,3,127.4632,4.317724,139.450073242188
4253896.828032,3,127.6025,4.327795,139.312744140625
4253896.829024,3,127.7416,4.337865,139.167785644531
4253896.830016,3,127.8806,4.350453,139.015197753906
4253896.831008,3,128.0195,4.363041,138.85498046875
4253896.83104,3,128.1582,4.363041,138.702392578125
4253896.832032,3,128.1582,4.370594,138.702392578125
4253896.833024,3,128.2967,4.378147,138.534545898438
4253896.834016,3,128.4351,4.390735,138.36669921875
4253896.835008,3,128.5733,4.402064,138.214111328125
4253896.836032,3,128.7113,4.410876,138.031005859375
4253896.837024,3,128.8492,4.423464,137.863159179688
4253896.838016,3,128.9869,4.436052,137.6953125
4253896.839008,3,129.1244,4.443605,137.51220703125
4253896.840032,3,129.2618,4.458711,137.344360351563
4253896.841024,3,129.3989,4.466264,137.176513671875
4253896.842016,3,129.5359,4.475076,137.008666992188
4253896.843008,3,129.6728,4.49144,136.825561523438
4253896.844032,3,129.8094,4.496475,136.672973632813
4253896.845024,3,129.9459,4.510322,136.489868164063
4253896.846016,3,130.0823,4.522911,136.337280273438
4253896.847008,3,130.2185,4.527946,136.184692382813
4253896.848032,3,130.3545,4.545569,136.016845703125
4253896.849024,3,130.4903,4.554381,135.8642578125
4253896.850016,3,130.6261,4.563192,135.711669921875
4253896.851008,3,130.7616,4.57578,135.574340820313
4253896.852032,3,130.897,4.588368,135.421752929688
4253896.853024,3,131.0323,4.59718,135.299682617188
4253896.854016,3,131.1675,4.607251,135.162353515625
4253896.855008,3,131.3025,4.621098,135.025024414063
4253896.856032,3,131.4375,4.62991,134.918212890625
4253896.857024,3,131.5723,4.642498,134.811401367188
4253896.858016,3,131.707,4.653827,134.689331054688
4253896.859008,3,131.8416,4.66138,134.597778320313
4253896.860032,3,131.976,4.675227,134.490966796875
4253896.861024,3,132.1105,4.685297,134.414672851563
4253896.862016,3,132.2448,4.69285,134.323120117188
4253896.863008,3,132.379,4.70292,134.246826171875
4253896.864032,3,132.5132,4.716767,134.185791015625
4253896.86432,3,132.6473,4.716767,134.109497070313
4253896.865024,3,132.6473,4.72432,134.109497070313
4253896.866016,3,132.7814,4.733132,134.048461914063
4253896.867008,3,132.9153,4.746979,133.97216796875
4253896.868032,3,133.0493,4.755791,133.941650390625
4253896.869024,3,133.1832,4.768379,133.880615234375
4253896.870016,3,133.317,4.780967,133.834838867188
4253896.871008,3,133.4508,4.787261,133.773803710938
4253896.872032,3,133.5845,4.79859,133.758544921875
4253896.873024,3,133.7182,4.811178,133.712768554688
4253896.874016,3,133.8519,4.821249,133.6669921875
4253896.875008,3,133.9856,4.828802,133.651733398438
4253896.876032,3,134.1192,4.84139,133.636474609375
4253896.877024,3,134.2528,4.856495,133.60595703125
4253896.878016,3,134.3864,4.864048,133.575439453125
4253896.879008,3,134.52,4.877895,133.575439453125
4253896.880032,3,134.6535,4.890483,133.560180664063
4253896.881024,3,134.7871,4.895519,133.544921875
4253896.882016,3,134.9206,4.910625,133.560180664063
4253896.883008,3,135.0542,4.923213,133.544921875
4253896.884032,3,135.1877,4.928248,133.575439453125
4253896.885024,3,135.3213,4.928248,133.575439453125
4253896.886016,3,135.4549,4.928248,133.590698242188
4253896.887008,3,135.5885,4.928248,133.60595703125
4253896.888032,3,135.7221,4.928248,133.621215820313
4253896.889024,3,135.8557,4.928248,133.60595703125
4253896.890016,3,135.9893,4.928248,133.590698242188
4253896.891008,3,136.1229,4.928248,133.529663085938
4253896.892032,3,136.2563,4.928248,133.438110351563
4253896.893024,3,136.3896,4.928248,133.331298828125
4253896.894016,3,136.5228,4.928248,133.163452148438
4253896.895008,3,136.6558,0.7061933,132.980346679688
4253896.896032,3,136.7886,0.09063444,132.781982421875
4253896.897024,3,136.9213,0.05035247,132.720947265625
4253896.897664,3,137.0541,0.05035247,132.797241210938
4253896.898016,3,137.0541,0.05538771,132.797241210938
4253896.899008,3,137.187,0.06671702,132.87353515625
4253896.900032,3,137.3199,0.07678751,132.904052734375
4253896.901024,3,137.4527,0.08559919,132.888793945313
4253896.902016,3,137.5856,0.1007049,132.8125
4253896.903008,3,137.7182,0.1057402,132.675170898438
4253896.904032,3,137.8507,0.1183283,132.50732421875
4253896.905024,3,137.983,0.1296576,132.293701171875
4253896.906016,3,138.1151,0.1372105,132.049560546875
4253896.907008,3,138.2468,0.1497986,131.759643554688
4253896.908032,3,138.3783,0.1598691,131.454467773438
4253896.909024,3,138.5094,0.1724572,131.103515625
4253896.910016,3,138.6401,0.1812689,130.7373046875
4253896.911008,3,138.7705,0.1925982,130.355834960938
4253896.912032,3,138.9005,0.1988923,129.959106445313
4253896.913024,3,139.03,0.2152568,129.531860351563
4253896.914016,3,139.1591,0.2240685,129.104614257813
4253896.915008,3,139.2877,0.2328802,128.646850585938
4253896.916032,3,139.4159,0.2442095,128.204345703125
4253896.917024,3,139.5437,0.2567976,127.731323242188
4253896.918016,3,139.6709,0.2656093,127.273559570313
4253896.919008,3,139.7978,0.2794562,126.815795898438
4253896.920032,3,139.9241,0.2895267,126.3427734375
4253896.921024,3,140.05,0.300856,125.885009765625
4253896.922016,3,140.1754,0.3109265,125.411987304688
4253896.923008,3,140.3004,0.320997,124.969482421875
4253896.924032,3,140.4249,0.327291,124.51171875
4253896.925024,3,140.549,0.3436556,124.08447265625
4253896.926016,3,140.6726,0.3512084,123.6572265625
4253896.927008,3,140.7959,0.3637966,123.22998046875
4253896.928032,3,140.9187,0.3738671,122.833251953125
4253896.929024,3,141.0411,0.3826787,122.421264648438
4253896.930016,3,141.1631,0.3927492,122.039794921875
4253896.931008,3,141.2848,0.4053374,121.673583984375
4253896.93104,3,141.4061,0.4053374,121.322631835938
4253896.932032,3,141.4061,0.4116314,121.322631835938
4253896.933024,3,141.5271,0.4229607,120.9716796875
4253896.934016,3,141.6478,0.4305136,120.651245117188
4253896.935008,3,141.7681,0.4443605,120.346069335938
4253896.936032,3,141.8881,0.4569486,120.025634765625
4253896.937024,3,142.0079,0.4670191,119.7509765625
4253896.938016,3,142.1274,0.4783484,119.491577148438
4253896.939008,3,142.2466,0.4871601,119.216918945313
4253896.940032,3,142.3656,0.4984894,119.003295898438
4253896.941024,3,142.4844,0.5073011,118.7744140625
4253896.942016,3,142.603,0.5161128,118.59130859375
4253896.943008,3,142.7214,0.5299597,118.392944335938
4253896.944032,3,142.8396,0.5362538,118.240356445313
4253896.945024,3,142.9577,0.5513595,118.072509765625
4253896.946016,3,143.0756,0.555136,117.950439453125
4253896.947008,3,143.1935,0.5715005,117.843627929688
4253896.948032,3,143.3112,0.5790534,117.73681640625
4253896.949024,3,143.4288,0.5903827,117.645263671875
4253896.950016,3,143.5464,0.5979356,117.584228515625
4253896.951008,3,143.664,0.6092649,117.523193359375
4253896.952032,3,143.7814,0.6205941,117.49267578125
4253896.953024,3,143.8989,0.6294059,117.462158203125
4253896.954016,3,144.0164,0.6394764,117.462158203125
4253896.955008,3,144.1338,0.648288,117.462158203125
4253896.956032,3,144.2513,0.6608762,117.462158203125
4253896.957024,3,144.3688,0.6671702,117.507934570313
4253896.958016,3,144.4864,0.6784995,117.5537109375
4253896.959008,3,144.6039,0.6860524,117.584228515625
4253896.960032,3,144.7216,0.7011581,117.660522460938
4253896.961024,3,144.8393,0.708711,117.73681640625
4253896.962016,3,144.9572,0.7225579,117.813110351563
4253896.963008,3,145.0751,0.7338872,117.904663085938
4253896.964032,3,145.1931,0.7389225,118.011474609375
4253896.96432,3,145.3112,0.7389225,118.118286132813
4253896.965024,3,145.3112,0.7502518,118.118286132813
4253896.966016,3,145.4294,0.7603223,118.240356445313
4253896.967008,3,145.5478,0.7716516,118.377685546875
4253896.968032,3,145.6663,0.7792044,118.515014648438
4253896.969024,3,145.785,0.7880161,118.65234375
4253896.970016,3,145.9038,0.7968278,118.820190429688
4253896.971008,3,146.0228,0.8131924,118.972778320313
4253896.972032,3,146.1419,0.8207452,119.140625
4253896.973024,3,146.2612,0.8295569,119.293212890625
4253896.974016,3,146.3807,0.8383686,119.476318359375
4253896.975008,3,146.5003,0.8509567,119.659423828125
4253896.976032,3,146.6202,0.8585095,119.842529296875
4253896.977024,3,146.7402,0.8698389,120.025634765625
4253896.978016,3,146.8604,0.8773918,120.208740234375
4253896.979008,3,146.9808,0.888721,120.407104492188
4253896.980032,3,147.1014,0.8975327,120.60546875
4253896.981024,3,147.2222,0.9076032,120.78857421875
4253896.982016,3,147.3432,0.9201913,121.002197265625
4253896.983008,3,147.4644,0.929003,121.185302734375
4253896.984032,3,147.5858,0.9390735,121.383666992188
4253896.985024,3,147.7074,0.9478852,121.58203125
4253896.986016,3,147.8291,0.9592145,121.780395507813
4253896.987008,3,147.9511,0.9667674,121.978759765625
4253896.988032,3,148.0733,0.9768379,122.177124023438
4253896.989024,3,148.1957,0.9881672,122.360229492188
4253896.990016,3,148.3182,0.99572,122.573852539063
4253896.991008,3,148.441,1.004532,122.756958007813
4253896.992032,3,148.5639,1.018379,122.955322265625
4253896.993024,3,148.6871,1.022155,123.138427734375
4253896.994016,3,148.8104,1.034743,123.321533203125
4253896.995008,3,148.9339,1.046072,123.504638671875
4253896.996032,3,149.0576,1.057402,123.672485351563
4253896.997024,3,149.1814,1.063696,123.855590820313
4253896.997664,3,149.3055,1.063696,124.0234375
4253896.998016,3,149.3055,1.073766,124.0234375
4253896.999008,3,149.4297,1.083837,124.191284179688
4253897.000032,3,149.554,1.090131,124.359130859375
4253897.001024,3,149.6785,1.102719,124.51171875
4253897.002016,3,149.8032,1.114048,124.664306640625
4253897.003008,3,149.928,1.125378,124.801635742188
4253897.004032,3,150.0529,1.134189,124.954223632813
4253897.005024,3,150.178,1.143001,125.091552734375
4253897.006016,3,150.3033,1.149295,125.213623046875
4253897.007008,3,150.4286,1.160624,125.3662109375
4253897.008032,3,150.5541,1.171954,125.473022460938
4253897.009024,3,150.6797,1.183283,125.595092773438
4253897.010016,3,150.8054,1.190836,125.717163085938
4253897.011008,3,150.9312,1.195871,125.808715820313
4253897.012032,3,151.0571,1.2072,125.930786132813
4253897.013024,3,151.1832,1.217271,126.007080078125
4253897.014016,3,151.3093,1.227341,126.113891601563
4253897.015008,3,151.4355,1.237412,126.190185546875
4253897.016032,3,151.5617,1.248741,126.266479492188
4253897.017024,3,151.6881,1.256294,126.3427734375
4253897.018016,3,151.8145,1.268882,126.40380859375
4253897.019008,3,151.9409,1.276435,126.46484375
4253897.020032,3,152.0674,1.290282,126.510620117188
4253897.021024,3,152.194,1.296576,126.571655273438
4253897.022016,3,152.3206,1.307905,126.617431640625
4253897.023008,3,152.4473,1.315458,126.663208007813
4253897.024032,3,152.574,1.32427,126.678466796875
4253897.025024,3,152.7007,1.336858,126.739501953125
4253897.026016,3,152.8275,1.344411,126.739501953125
4253897.027008,3,152.9542,1.356999,126.785278320313
4253897.028032,3,153.081,1.367069,126.800537109375
4253897.029024,3,153.2078,1.37714,126.800537109375
4253897.030016,3,153.3347,1.385952,126.8310546875
4253897.031008,3,153.4615,1.397281,126.8310546875
4253897.03104,3,153.5883,1.397281,126.8310546875
4253897.032032,3,153.5883,1.404834,126.8310546875
4253897.033024,3,153.7152,1.411128,126.846313476563
4253897.034016,3,153.842,1.423716,126.846313476563
4253897.035008,3,153.9689,1.432528,126.846313476563
4253897.036032,3,154.0957,1.445116,126.8310546875
4253897.037024,3,154.2225,1.453928,126.8310546875
4253897.038016,3,154.3493,1.458963,126.815795898438
4253897.039008,3,154.4762,1.470292,126.800537109375
4253897.040032,3,154.6029,1.479104,126.77001953125
4253897.041024,3,154.7297,1.489174,126.754760742188
4253897.042016,3,154.8564,1.499245,126.739501953125
4253897.043008,3,154.9831,1.508056,126.693725585938
4253897.044032,3,155.1098,1.51435,126.64794921875
4253897.045024,3,155.2364,1.530715,126.632690429688
4253897.046016,3,155.363,1.540786,126.571655273438
4253897.047008,3,155.4895,1.550856,126.52587890625
4253897.048032,3,155.616,1.559668,126.480102539063
4253897.049024,3,155.7424,1.568479,126.434326171875
4253897.050016,3,155.8688,1.57855,126.388549804688
4253897.051008,3,155.9951,1.587362,126.327514648438
4253897.052032,3,156.1214,1.597432,126.266479492188
4253897.053024,3,156.2476,1.608761,126.235961914063
4253897.054016,3,156.3738,1.617573,126.15966796875
4253897.055008,3,156.4999,1.623867,126.113891601563
4253897.056032,3,156.6259,1.635196,126.052856445313
4253897.057024,3,156.752,1.645267,126.007080078125
4253897.058016,3,156.8779,1.657855,125.930786132813
4253897.059008,3,157.0038,1.664149,125.885009765625
4253897.060032,3,157.1296,1.676737,125.808715820313
4253897.061024,3,157.2553,1.681772,125.762939453125
4253897.062016,3,157.381,1.695619,125.686645507813
4253897.063008,3,157.5067,1.704431,125.625610351563
4253897.064032,3,157.6322,1.710725,125.564575195313
4253897.06432,3,157.7577,1.710725,125.503540039063
4253897.065024,3,157.7577,1.720796,125.503540039063
4253897.066016,3,157.8832,1.729607,125.442504882813
4253897.067008,3,158.0085,1.743454,125.3662109375
4253897.068032,3,158.1338,1.751007,125.30517578125
4253897.069024,3,158.2591,1.762336,125.244140625
4253897.070016,3,158.3842,1.771148,125.167846679688
4253897.071008,3,158.5094,1.781219,125.106811523438
4253897.072032,3,158.6344,1.791289,125.030517578125
4253897.073024,3,158.7594,1.80136,124.969482421875
4253897.074016,3,158.8842,1.806395,124.893188476563
4253897.075008,3,159.0091,1.818983,124.847412109375
4253897.076032,3,159.1339,1.831571,124.771118164063
4253897.077024,3,159.2586,1.839124,124.69482421875
4253897.078016,3,159.3832,1.847936,124.649047851563
4253897.079008,3,159.5078,1.859265,124.57275390625
4253897.080032,3,159.6323,1.868077,124.526977539063
4253897.081024,3,159.7568,1.879406,124.45068359375
4253897.082016,3,159.8812,1.890735,124.404907226563
4253897.083008,3,160.0055,1.899547,124.32861328125
4253897.084032,3,160.1298,1.910876,124.282836914063
4253897.085024,3,160.254,1.919688,124.237060546875
4253897.086016,3,160.3782,1.929758,124.176025390625
4253897.087008,3,160.5023,1.937311,124.130249023438
4253897.088032,3,160.6264,1.949899,124.099731445313
4253897.089024,3,160.7505,1.957452,124.038696289063
4253897.090016,3,160.8745,1.966264,124.008178710938
4253897.091008,3,160.9984,1.98137,123.977661132813
4253897.092032,3,161.1224,1.992699,123.931884765625
4253897.093024,3,161.2463,1.998993,123.9013671875
4253897.094016,3,161.3701,2.01284,123.870849609375
4253897.095008,3,161.494,2.021652,123.855590820313
4253897.096032,3,161.6178,2.029204,123.825073242188
4253897.097024,3,161.7416,2.038016,123.809814453125
4253897.097664,3,161.8654,2.038016,123.809814453125
4253897.098016,3,161.8654,2.051863,123.809814453125
4253897.099008,3,161.9892,2.058157,123.794555664063
4253897.100032,3,162.113,2.069486,123.794555664063
4253897.101024,3,162.2368,2.078298,123.779296875
4253897.102016,3,162.3606,2.08711,123.794555664063
4253897.103008,3,162.4844,2.09718,123.794555664063
4253897.104032,3,162.6082,2.111027,123.794555664063
4253897.105024,3,162.732,2.117321,123.794555664063
4253897.106016,3,162.8558,2.131168,123.809814453125
4253897.107008,3,162.9796,2.137462,123.825073242188
4253897.108032,3,163.1035,2.145015,123.825073242188
4253897.109024,3,163.2273,2.155086,123.855590820313
4253897.110016,3,163.3512,2.167674,123.870849609375
4253897.111008,3,163.4751,2.176485,123.9013671875
4253897.112032,3,163.599,2.186556,123.9013671875
4253897.113024,3,163.7229,2.196626,123.931884765625
4253897.114016,3,163.8469,2.206697,123.947143554688
4253897.115008,3,163.9708,2.218026,123.977661132813
4253897.116032,3,164.0948,2.229356,123.992919921875
4253897.117024,3,164.2189,2.239426,124.0234375
4253897.118016,3,164.3429,2.249496,124.053955078125
4253897.119008,3,164.467,2.258308,124.08447265625
4253897.120032,3,164.5911,2.26712,124.130249023438
4253897.121024,3,164.7153,2.27719,124.160766601563
4253897.122016,3,164.8395,2.287261,124.191284179688
4253897.123008,3,164.9637,2.297331,124.237060546875
4253897.124032,3,165.088,2.309919,124.282836914063
4253897.125024,3,165.2123,2.317472,124.313354492188
4253897.126016,3,165.3367,2.328802,124.374389648438
4253897.127008,3,165.4611,2.338872,124.404907226563
4253897.128032,3,165.5856,2.348943,124.465942382813
4253897.129024,3,165.7101,2.359013,124.51171875
4253897.130016,3,165.8346,2.367825,124.557495117188
4253897.131008,3,165.9592,2.380413,124.618530273438
4253897.13104,3,166.0839,2.380413,124.664306640625
4253897.132032,3,166.0839,2.389225,124.664306640625
4253897.133024,3,166.2086,2.398036,124.725341796875
4253897.134016,3,166.3334,2.406848,124.786376953125
4253897.135008,3,166.4583,2.420695,124.847412109375
4253897.136032,3,166.5832,2.424471,124.893188476563
4253897.137024,3,166.7081,2.438318,124.969482421875
4253897.138016,3,166.8331,2.44713,125.015258789063
4253897.139008,3,166.9582,2.4572,125.091552734375
4253897.140032,3,167.0834,2.467271,125.137329101563
4253897.141024,3,167.2086,2.477341,125.198364257813
4253897.142016,3,167.3338,2.483635,125.259399414063
4253897.143008,3,167.4592,2.498741,125.320434570313
4253897.144032,3,167.5845,2.503777,125.381469726563
4253897.145024,3,167.71,2.517623,125.42724609375
4253897.146016,3,167.8354,2.526435,125.48828125
4253897.147008,3,167.961,2.536505,125.54931640625
4253897.148032,3,168.0866,2.545317,125.595092773438
4253897.149024,3,168.2122,2.559164,125.640869140625
4253897.150016,3,168.3379,2.566717,125.701904296875
4253897.151008,3,168.4637,2.578046,125.762939453125
4253897.152032,3,168.5895,2.588117,125.808715820313
4253897.153024,3,168.7154,2.596929,125.8544921875
4253897.154016,3,168.8413,2.606999,125.91552734375
4253897.155008,3,168.9672,2.618328,125.961303710938
4253897.156032,3,169.0933,2.628399,126.022338867188
4253897.157024,3,169.2193,2.639728,126.068115234375
4253897.158016,3,169.3454,2.644763,126.113891601563
4253897.159008,3,169.4716,2.65861,126.174926757813
4253897.160032,3,169.5978,2.664904,126.220703125
4253897.161024,3,169.7241,2.678751,126.266479492188
4253897.162016,3,169.8504,2.686304,126.327514648438
4253897.163008,3,169.9768,2.696375,126.373291015625
4253897.164032,3,170.1032,2.707704,126.419067382813
4253897.16432,3,170.2297,2.707704,126.46484375
4253897.165024,3,170.2297,2.717774,126.46484375
4253897.166016,3,170.3562,2.726586,126.510620117188
4253897.167008,3,170.4828,2.739174,126.556396484375
4253897.168032,3,170.6094,2.74421,126.602172851563
4253897.169024,3,170.736,2.758056,126.64794921875
4253897.170016,3,170.8627,2.76435,126.678466796875
4253897.171008,3,170.9894,2.776939,126.724243164063
4253897.172032,3,171.1162,2.783233,126.77001953125
4253897.173024,3,171.243,2.793303,126.815795898438
4253897.174016,3,171.3698,2.802115,126.8310546875
4253897.175008,3,171.4967,2.813444,126.876831054688
4253897.176032,3,171.6236,2.827291,126.907348632813
4253897.177024,3,171.7505,2.833585,126.922607421875
4253897.178016,3,171.8775,2.841138,126.953125
4253897.179008,3,172.0045,2.84995,126.983642578125
4253897.180032,3,172.1315,2.86002,126.998901367188
4253897.181024,3,172.2585,2.870091,127.01416015625
4253897.182016,3,172.3855,2.882679,127.01416015625
4253897.183008,3,172.5125,2.890232,127.044677734375
4253897.184032,3,172.6396,2.901561,127.029418945313
4253897.185024,3,172.7666,2.909114,127.044677734375
4253897.186016,3,172.8937,2.920443,127.044677734375
4253897.187008,3,173.0207,2.929255,127.029418945313
4253897.188032,3,173.1477,2.935549,127.044677734375
4253897.189024,3,173.2747,2.949396,127.01416015625
4253897.190016,3,173.4018,2.956949,127.01416015625
4253897.191008,3,173.5288,2.964502,126.998901367188
4253897.192032,3,173.6557,2.97709,126.983642578125
4253897.193024,3,173.7827,2.985901,126.953125
4253897.194016,3,173.9096,2.994713,126.937866210938
4253897.195008,3,174.0365,3.007301,126.89208984375
4253897.196032,3,174.1634,3.013595,126.876831054688
4253897.197024,3,174.2902,3.023666,126.8310546875
4253897.197632,3,174.417,3.023666,126.800537109375
4253897.198016,3,174.417,3.033736,126.800537109375
4253897.199008,3,174.5438,3.041289,126.754760742188
4253897.200032,3,174.6705,3.053877,126.708984375
4253897.201024,3,174.7972,3.06143,126.663208007813
4253897.202016,3,174.9238,3.066465,126.602172851563
4253897.203008,3,175.0503,3.081571,126.556396484375
4253897.204032,3,175.1768,3.086606,126.510620117188
4253897.205024,3,175.3033,3.099194,126.434326171875
4253897.206016,3,175.4296,3.108006,126.373291015625
4253897.207008,3,175.556,3.113041,126.312255859375
4253897.208032,3,175.6822,3.126888,126.220703125
4253897.209024,3,175.8083,3.134441,126.15966796875
4253897.210016,3,175.9344,3.14577,126.083374023438
4253897.211008,3,176.0604,3.152065,125.991821289063
4253897.212032,3,176.1863,3.163394,125.91552734375
4253897.213024,3,176.3121,3.172205,125.823974609375
4253897.214016,3,176.4379,3.179758,125.717163085938
4253897.215008,3,176.5635,3.191088,125.640869140625
4253897.216032,3,176.689,3.199899,125.534057617188
4253897.217024,3,176.8145,3.20997,125.42724609375
4253897.218016,3,176.9398,3.222558,125.335693359375
4253897.219008,3,177.065,3.230111,125.228881835938
4253897.220032,3,177.1901,3.236405,125.106811523438
4253897.221024,3,177.3152,3.246475,125.015258789063
4253897.222016,3,177.44,3.255287,124.893188476563
4253897.223008,3,177.5648,3.264099,124.786376953125
4253897.224032,3,177.6895,3.275428,124.679565429688
4253897.225024,3,177.8141,3.282981,124.557495117188
4253897.226016,3,177.9385,3.293051,124.435424804688
4253897.227008,3,178.0628,3.30564,124.313354492188
4253897.228032,3,178.187,3.313192,124.20654296875
4253897.229024,3,178.3111,3.320745,124.069213867188
4253897.230016,3,178.4351,3.332074,123.96240234375
4253897.231008,3,178.5589,3.340886,123.825073242188
4253897.23104,3,178.6826,3.340886,123.71826171875
4253897.232032,3,178.6826,3.348439,123.71826171875
4253897.233024,3,178.8062,3.359768,123.580932617188
4253897.234016,3,178.9297,3.366062,123.47412109375
4253897.235008,3,179.053,3.378651,123.336791992188
4253897.236032,3,179.1762,3.386204,123.214721679688
4253897.237024,3,179.2993,3.391239,123.092651367188
4253897.238016,3,179.4223,3.402568,122.970581054688
4253897.239008,3,179.5451,3.41138,122.848510742188
4253897.240032,3,179.6678,3.418932,122.711181640625
4253897.241024,3,179.7904,3.429003,122.589111328125
4253897.242016,3,179.9129,3.439074,122.451782226563
4253897.243008,3,180.0352,3.446626,122.314453125
4253897.244032,3,180.1574,3.45292,122.1923828125
4253897.245024,3,180.2794,3.465508,122.055053710938
4253897.246016,3,180.4014,3.47432,121.917724609375
4253897.247008,3,180.5231,3.484391,121.780395507813
4253897.248032,3,180.6448,3.49572,121.627807617188
4253897.249024,3,180.7663,3.504532,121.505737304688
4253897.250016,3,180.8876,3.509567,121.353149414063
4253897.251008,3,181.0088,3.524673,121.2158203125
4253897.252032,3,181.1299,3.532226,121.09375
4253897.253024,3,181.2509,3.53852,120.941162109375
4253897.254016,3,181.3717,3.547331,120.803833007813
4253897.255008,3,181.4924,3.556143,120.681762695313
4253897.256032,3,181.6129,3.563696,120.54443359375
4253897.257024,3,181.7333,3.575025,120.407104492188
4253897.258016,3,181.8536,3.583837,120.285034179688
4253897.259008,3,181.9737,3.59139,120.132446289063
4253897.260032,3,182.0937,3.60146,120.010375976563
4253897.261024,3,182.2136,3.610272,119.873046875
4253897.262016,3,182.3334,3.619084,119.7509765625
4253897.263008,3,182.453,3.627895,119.598388671875
4253897.264032,3,182.5724,3.639225,119.476318359375
4253897.26432,3,182.6918,3.639225,119.338989257813
4253897.265024,3,182.6918,3.646777,119.338989257813
4253897.266016,3,182.811,3.653071,119.216918945313
4253897.267008,3,182.9301,3.663142,119.07958984375
4253897.268032,3,183.049,3.671954,118.95751953125
4253897.269024,3,183.1678,3.682024,118.820190429688
4253897.270016,3,183.2865,3.689577,118.682861328125
4253897.271008,3,183.4051,3.699647,118.560791015625
4253897.272032,3,183.5235,3.7072,118.438720703125
4253897.273024,3,183.6418,3.713495,118.316650390625
4253897.274016,3,183.76,3.723565,118.179321289063
4253897.275008,3,183.8781,3.731118,118.057250976563
4253897.276032,3,183.996,3.746223,117.919921875
4253897.277024,3,184.1138,3.752518,117.7978515625
4253897.278016,3,184.2315,3.760071,117.660522460938
4253897.279008,3,184.349,3.768882,117.538452148438
4253897.280032,3,184.4664,3.776435,117.416381835938
4253897.281024,3,184.5837,3.787764,117.294311523438
4253897.282016,3,184.7009,3.799094,117.156982421875
4253897.283008,3,184.8179,3.806647,117.050170898438
4253897.284032,3,184.9348,3.820493,116.912841796875
4253897.285024,3,185.0516,3.825529,116.806030273438
4253897.286016,3,185.1683,3.838117,116.683959960938
4253897.287008,3,185.2849,3.844411,116.5771484375
4253897.288032,3,185.4014,3.853223,116.455078125
4253897.289024,3,185.5177,3.860775,116.363525390625
4253897.290016,3,185.634,3.870846,116.256713867188
4253897.291008,3,185.7501,3.878399,116.165161132813
4253897.292032,3,185.8662,3.888469,116.073608398438
4253897.293024,3,185.9822,3.899799,115.966796875
4253897.294016,3,186.0981,3.907351,115.890502929688
4253897.295008,3,186.2139,3.911128,115.78369140625
4253897.296032,3,186.3296,3.922457,115.707397460938
4253897.297024,3,186.4452,3.932528,115.631103515625
4253897.297632,3,186.5607,3.932528,115.53955078125
4253897.298016,3,186.5607,3.943857,115.53955078125
4253897.299008,3,186.6762,3.948892,115.463256835938
4253897.300032,3,186.7916,3.962739,115.386962890625
